Race,Year,Circuit,Driver,DriverNumber,Team,LapNumber,PositionBefore,PositionAfter,PositionChange,ValidLapsEvaluated,Compound,TyreLife,FreshTyre,TrackStatus,IsSafetyCarPit,IsYellowFlagPit,TotalRaceLaps,RaceProgress,Label,OvertakingDifficulty,PitLossSeconds,OvertakingDifficulty_Numeric,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife_Category,Compound_Numeric,EarlyRace,MidRace,LateRace,LapsToEnd,EstimatedStintLength,InTypicalPitWindow
Singapore Grand Prix,2022,Marina Bay,RUS,63,Mercedes,51.0,13.0,14.0,1.0,4,SOFT,10.0,True,1,False,False,59.0,0.864406779661017,1.0,Hard,22.0,1,12.0,0,0,1,0,Fresh,1.0,0,0,1,8.0,10.0,0
Singapore Grand Prix,2022,Marina Bay,RUS,63,Mercedes,52.0,14.0,14.0,0.0,5,SOFT,1.0,True,1,False,False,59.0,0.8813559322033898,1.0,Hard,22.0,1,13.0,0,0,1,0,Fresh,1.0,0,0,1,7.0,1.0,0
Japanese Grand Prix,2022,Suzuka,VER,1,Red Bull Racing,3.0,1.0,1.0,0.0,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,0.0,1,1,0,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,VER,1,Red Bull Racing,7.0,1.0,1.0,0.0,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,0.0,1,1,0,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,VER,1,Red Bull Racing,8.0,1.0,1.0,0.0,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.27586206896551724,1.0,Hard,21.0,1,0.0,1,1,0,0,Fresh,2.0,1,0,0,21.0,1.0,0
Japanese Grand Prix,2022,Suzuka,GAS,10,AlphaTauri,3.0,18.0,16.333333333333332,-1.6666666666666679,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,17.0,0,0,0,1,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,GAS,10,AlphaTauri,7.0,15.0,17.0,2.0,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,14.0,0,0,1,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,GAS,10,AlphaTauri,8.0,14.0,16.8,2.8000000000000007,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.27586206896551724,0.0,Hard,21.0,1,13.0,0,0,1,0,Fresh,2.0,1,0,0,21.0,1.0,0
Japanese Grand Prix,2022,Suzuka,GAS,10,AlphaTauri,19.0,16.0,17.75,1.75,4,INTERMEDIATE,12.0,True,1,False,False,29.0,0.6551724137931034,1.0,Hard,21.0,1,15.0,0,0,0,1,Good,2.0,0,1,0,10.0,12.0,1
Japanese Grand Prix,2022,Suzuka,GAS,10,AlphaTauri,20.0,16.0,17.6,1.6000000000000014,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.6896551724137931,1.0,Hard,21.0,1,15.0,0,0,0,1,Fresh,2.0,0,0,1,9.0,1.0,1
Japanese Grand Prix,2022,Suzuka,PER,11,Red Bull Racing,3.0,3.0,3.0,0.0,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,2.0,0,1,0,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,PER,11,Red Bull Racing,7.0,3.0,3.25,0.25,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,2.0,0,1,0,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,PER,11,Red Bull Racing,8.0,3.0,3.2,0.20000000000000018,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.27586206896551724,1.0,Hard,21.0,1,2.0,0,1,0,0,Fresh,2.0,1,0,0,21.0,1.0,0
Japanese Grand Prix,2022,Suzuka,ALO,14,Alpine,3.0,6.0,5.75,-0.25,4,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,5.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,ALO,14,Alpine,8.0,5.0,7.25,2.25,4,WET,6.0,True,1,False,False,29.0,0.27586206896551724,0.0,Hard,21.0,1,4.0,0,0,0,0,Fresh,2.0,1,0,0,21.0,6.0,0
Japanese Grand Prix,2022,Suzuka,ALO,14,Alpine,9.0,1.0,7.2,6.2,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.3103448275862069,0.0,Hard,21.0,1,0.0,1,1,0,0,Fresh,2.0,1,0,0,20.0,1.0,0
Japanese Grand Prix,2022,Suzuka,ALO,14,Alpine,22.0,7.0,8.0,1.0,4,INTERMEDIATE,14.0,True,1,False,False,29.0,0.7586206896551724,1.0,Hard,21.0,1,6.0,0,0,1,0,Good,2.0,0,0,1,7.0,14.0,0
Japanese Grand Prix,2022,Suzuka,ALO,14,Alpine,23.0,7.0,7.6,0.5999999999999996,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.7931034482758621,1.0,Hard,21.0,1,6.0,0,0,1,0,Fresh,2.0,0,0,1,6.0,1.0,0
Japanese Grand Prix,2022,Suzuka,LEC,16,Ferrari,3.0,2.0,2.0,0.0,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,1.0,0,1,0,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,LEC,16,Ferrari,7.0,2.0,2.0,0.0,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,1.0,0,1,0,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,LEC,16,Ferrari,8.0,2.0,2.0,0.0,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.27586206896551724,1.0,Hard,21.0,1,1.0,0,1,0,0,Fresh,2.0,1,0,0,21.0,1.0,0
Japanese Grand Prix,2022,Suzuka,STR,18,Aston Martin,3.0,11.0,11.333333333333334,0.3333333333333339,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,10.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,STR,18,Aston Martin,7.0,12.0,12.75,0.75,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,11.0,0,0,1,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,STR,18,Aston Martin,8.0,13.0,12.6,-0.40000000000000036,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.27586206896551724,1.0,Hard,21.0,1,12.0,0,0,1,0,Fresh,2.0,1,0,0,21.0,1.0,0
Japanese Grand Prix,2022,Suzuka,STR,18,Aston Martin,19.0,12.0,13.5,1.5,4,INTERMEDIATE,12.0,True,1,False,False,29.0,0.6551724137931034,1.0,Hard,21.0,1,11.0,0,0,1,0,Good,2.0,0,1,0,10.0,12.0,1
Japanese Grand Prix,2022,Suzuka,STR,18,Aston Martin,20.0,12.0,13.2,1.1999999999999993,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.6896551724137931,1.0,Hard,21.0,1,11.0,0,0,1,0,Fresh,2.0,0,0,1,9.0,1.0,1
Japanese Grand Prix,2022,Suzuka,MAG,20,Haas F1 Team,3.0,12.0,11.666666666666666,-0.3333333333333339,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,11.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,MAG,20,Haas F1 Team,7.0,11.0,15.0,4.0,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,0.0,Hard,21.0,1,10.0,0,0,1,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,MAG,20,Haas F1 Team,8.0,11.0,14.8,3.8000000000000007,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.27586206896551724,0.0,Hard,21.0,1,10.0,0,0,1,0,Fresh,2.0,1,0,0,21.0,1.0,0
Japanese Grand Prix,2022,Suzuka,TSU,22,AlphaTauri,3.0,9.0,9.0,0.0,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,8.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,TSU,22,AlphaTauri,7.0,9.0,10.75,1.75,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,8.0,0,0,1,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,TSU,22,AlphaTauri,8.0,10.0,10.6,0.5999999999999996,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.27586206896551724,1.0,Hard,21.0,1,9.0,0,0,1,0,Fresh,2.0,1,0,0,21.0,1.0,0
Japanese Grand Prix,2022,Suzuka,TSU,22,AlphaTauri,20.0,11.0,14.75,3.75,4,INTERMEDIATE,13.0,True,1,False,False,29.0,0.6896551724137931,0.0,Hard,21.0,1,10.0,0,0,1,0,Good,2.0,0,0,1,9.0,13.0,1
Japanese Grand Prix,2022,Suzuka,TSU,22,AlphaTauri,21.0,11.0,14.4,3.4000000000000004,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.7241379310344828,0.0,Hard,21.0,1,10.0,0,0,1,0,Fresh,2.0,0,0,1,8.0,1.0,1
Japanese Grand Prix,2022,Suzuka,ZHO,24,Alfa Romeo,3.0,17.0,12.8,-4.199999999999999,5,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,16.0,0,0,0,1,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,ZHO,24,Alfa Romeo,9.0,6.0,17.25,11.25,4,WET,7.0,True,1,False,False,29.0,0.3103448275862069,0.0,Hard,21.0,1,5.0,0,0,1,0,Fresh,2.0,1,0,0,20.0,7.0,0
Japanese Grand Prix,2022,Suzuka,ZHO,24,Alfa Romeo,10.0,7.0,17.2,10.2,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.3448275862068966,0.0,Hard,21.0,1,6.0,0,0,1,0,Fresh,2.0,0,1,0,19.0,1.0,0
Japanese Grand Prix,2022,Suzuka,ZHO,24,Alfa Romeo,18.0,17.0,17.0,0.0,4,INTERMEDIATE,9.0,True,1,False,False,29.0,0.6206896551724138,1.0,Hard,21.0,1,16.0,0,0,0,1,Fresh,2.0,0,1,0,11.0,9.0,1
Japanese Grand Prix,2022,Suzuka,ZHO,24,Alfa Romeo,19.0,17.0,16.8,-0.1999999999999993,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.6551724137931034,1.0,Hard,21.0,1,16.0,0,0,0,1,Fresh,2.0,0,1,0,10.0,1.0,1
Japanese Grand Prix,2022,Suzuka,RIC,3,McLaren,3.0,8.0,8.0,0.0,4,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,7.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,RIC,3,McLaren,8.0,8.0,13.5,5.5,4,WET,6.0,True,1,False,False,29.0,0.27586206896551724,0.0,Hard,21.0,1,7.0,0,0,1,0,Fresh,2.0,1,0,0,21.0,6.0,0
Japanese Grand Prix,2022,Suzuka,RIC,3,McLaren,9.0,3.0,13.4,10.4,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.3103448275862069,0.0,Hard,21.0,1,2.0,0,1,0,0,Fresh,2.0,1,0,0,20.0,1.0,0
Japanese Grand Prix,2022,Suzuka,OCO,31,Alpine,3.0,4.0,4.0,0.0,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,3.0,0,0,0,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,OCO,31,Alpine,7.0,4.0,4.25,0.25,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,3.0,0,0,0,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,OCO,31,Alpine,8.0,4.0,4.2,0.20000000000000018,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.27586206896551724,1.0,Hard,21.0,1,3.0,0,0,0,0,Fresh,2.0,1,0,0,21.0,1.0,0
Japanese Grand Prix,2022,Suzuka,NOR,4,McLaren,3.0,13.0,12.666666666666666,-0.3333333333333339,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,12.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,NOR,4,McLaren,6.0,13.0,10.5,-2.5,4,WET,4.0,True,1,False,False,29.0,0.20689655172413793,1.0,Hard,21.0,1,12.0,0,0,1,0,Fresh,2.0,1,0,0,23.0,4.0,0
Japanese Grand Prix,2022,Suzuka,NOR,4,McLaren,7.0,13.0,10.2,-2.8000000000000007,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,12.0,0,0,1,0,Fresh,2.0,1,0,0,22.0,1.0,0
Japanese Grand Prix,2022,Suzuka,HAM,44,Mercedes,3.0,5.0,5.0,0.0,3,WET,2.0,False,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,4.0,0,0,0,0,Fresh,2.0,1,0,0,26.0,2.0,0
Japanese Grand Prix,2022,Suzuka,HAM,44,Mercedes,7.0,5.0,5.25,0.25,4,WET,6.0,False,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,4.0,0,0,0,0,Fresh,2.0,1,0,0,22.0,6.0,0
Japanese Grand Prix,2022,Suzuka,HAM,44,Mercedes,8.0,6.0,5.2,-0.7999999999999998,5,INTERMEDIATE,4.0,False,1,False,False,29.0,0.27586206896551724,1.0,Hard,21.0,1,5.0,0,0,1,0,Fresh,2.0,1,0,0,21.0,4.0,0
Japanese Grand Prix,2022,Suzuka,MSC,47,Haas F1 Team,3.0,10.0,8.2,-1.8000000000000007,5,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,9.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,MSC,47,Haas F1 Team,11.0,6.0,18.0,12.0,4,WET,9.0,True,1,False,False,29.0,0.3793103448275862,0.0,Hard,21.0,1,5.0,0,0,1,0,Fresh,2.0,0,1,0,18.0,9.0,0
Japanese Grand Prix,2022,Suzuka,MSC,47,Haas F1 Team,12.0,13.0,18.0,5.0,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.41379310344827586,0.0,Hard,21.0,1,12.0,0,0,1,0,Fresh,2.0,0,1,0,17.0,1.0,0
Japanese Grand Prix,2022,Suzuka,VET,5,Aston Martin,3.0,16.0,13.666666666666666,-2.333333333333334,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,15.0,0,0,0,1,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,VET,5,Aston Martin,5.0,16.0,10.0,-6.0,4,WET,3.0,True,1,False,False,29.0,0.1724137931034483,1.0,Hard,21.0,1,15.0,0,0,0,1,Fresh,2.0,1,0,0,24.0,3.0,0
Japanese Grand Prix,2022,Suzuka,VET,5,Aston Martin,6.0,18.0,9.2,-8.8,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.20689655172413793,1.0,Hard,21.0,1,17.0,0,0,0,1,Fresh,2.0,1,0,0,23.0,1.0,0
Japanese Grand Prix,2022,Suzuka,LAT,6,Williams,3.0,15.0,14.0,-1.0,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,14.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,LAT,6,Williams,5.0,15.0,11.5,-3.5,4,WET,3.0,True,1,False,False,29.0,0.1724137931034483,1.0,Hard,21.0,1,14.0,0,0,1,0,Fresh,2.0,1,0,0,24.0,3.0,0
Japanese Grand Prix,2022,Suzuka,LAT,6,Williams,6.0,17.0,10.8,-6.199999999999999,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.20689655172413793,1.0,Hard,21.0,1,16.0,0,0,0,1,Fresh,2.0,1,0,0,23.0,1.0,0
Japanese Grand Prix,2022,Suzuka,RUS,63,Mercedes,3.0,7.0,7.0,0.0,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,6.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,RUS,63,Mercedes,7.0,7.0,11.75,4.75,4,WET,5.0,True,1,False,False,29.0,0.2413793103448276,0.0,Hard,21.0,1,6.0,0,0,1,0,Fresh,2.0,1,0,0,22.0,5.0,0
Japanese Grand Prix,2022,Suzuka,RUS,63,Mercedes,8.0,7.0,11.6,4.6,5,INTERMEDIATE,3.0,False,1,False,False,29.0,0.27586206896551724,0.0,Hard,21.0,1,6.0,0,0,1,0,Fresh,2.0,1,0,0,21.0,3.0,0
Japanese Grand Prix,2022,Suzuka,BOT,77,Alfa Romeo,3.0,14.0,14.666666666666666,0.6666666666666661,3,WET,1.0,True,1,False,False,29.0,0.10344827586206896,1.0,Hard,21.0,1,13.0,0,0,1,0,Fresh,2.0,1,0,0,26.0,1.0,0
Japanese Grand Prix,2022,Suzuka,BOT,77,Alfa Romeo,6.0,14.0,16.25,2.25,4,WET,4.0,True,1,False,False,29.0,0.20689655172413793,0.0,Hard,21.0,1,13.0,0,0,1,0,Fresh,2.0,1,0,0,23.0,4.0,0
Japanese Grand Prix,2022,Suzuka,BOT,77,Alfa Romeo,7.0,16.0,16.0,0.0,5,INTERMEDIATE,1.0,True,1,False,False,29.0,0.2413793103448276,1.0,Hard,21.0,1,15.0,0,0,0,1,Fresh,2.0,1,0,0,22.0,1.0,0
United States Grand Prix,2022,Austin,VER,1,Red Bull Racing,13.0,1.0,1.0,0.0,3,MEDIUM,13.0,True,1,False,False,56.0,0.23214285714285715,1.0,Easy,19.0,3,0.0,1,1,0,0,Good,2.0,1,0,0,43.0,13.0,0
United States Grand Prix,2022,Austin,VER,1,Red Bull Racing,14.0,1.0,1.0,0.0,3,HARD,1.0,True,1,False,False,56.0,0.25,1.0,Easy,19.0,3,0.0,1,1,0,0,Fresh,3.0,1,0,0,42.0,1.0,0
United States Grand Prix,2022,Austin,VER,1,Red Bull Racing,35.0,1.0,4.0,3.0,4,HARD,22.0,True,1,False,False,56.0,0.625,0.0,Easy,19.0,3,0.0,1,1,0,0,Good,3.0,0,1,0,21.0,22.0,1
United States Grand Prix,2022,Austin,VER,1,Red Bull Racing,36.0,1.0,3.8,2.8,5,MEDIUM,1.0,True,1,False,False,56.0,0.6428571428571429,0.0,Easy,19.0,3,0.0,1,1,0,0,Fresh,2.0,0,1,0,20.0,1.0,1
United States Grand Prix,2022,Austin,GAS,10,AlphaTauri,11.0,8.0,12.5,4.5,4,MEDIUM,11.0,True,1,False,False,56.0,0.19642857142857142,0.0,Easy,19.0,3,7.0,0,0,1,0,Good,2.0,1,0,0,45.0,11.0,0
United States Grand Prix,2022,Austin,GAS,10,AlphaTauri,12.0,8.0,12.2,4.199999999999999,5,HARD,2.0,False,1,False,False,56.0,0.21428571428571427,0.0,Easy,19.0,3,7.0,0,0,1,0,Fresh,3.0,1,0,0,44.0,2.0,0
United States Grand Prix,2022,Austin,GAS,10,AlphaTauri,32.0,7.0,16.333333333333332,9.333333333333332,3,HARD,22.0,False,1,False,False,56.0,0.5714285714285714,0.0,Easy,19.0,3,6.0,0,0,1,0,Good,3.0,0,1,0,24.0,22.0,1
United States Grand Prix,2022,Austin,GAS,10,AlphaTauri,33.0,7.0,16.0,9.0,4,HARD,2.0,False,1,False,False,56.0,0.5892857142857143,0.0,Easy,19.0,3,6.0,0,0,1,0,Fresh,3.0,0,1,0,23.0,2.0,1
United States Grand Prix,2022,Austin,PER,11,Red Bull Racing,38.0,1.0,4.5,3.5,4,HARD,24.0,True,1,False,False,56.0,0.6785714285714286,0.0,Easy,19.0,3,0.0,1,1,0,0,Good,3.0,0,0,1,18.0,24.0,1
United States Grand Prix,2022,Austin,PER,11,Red Bull Racing,39.0,1.0,4.4,3.4000000000000004,5,MEDIUM,1.0,True,1,False,False,56.0,0.6964285714285714,0.0,Easy,19.0,3,0.0,1,1,0,0,Fresh,2.0,0,0,1,17.0,1.0,1
United States Grand Prix,2022,Austin,LEC,16,Ferrari,35.0,3.0,4.0,1.0,4,HARD,17.0,True,1,False,False,56.0,0.625,1.0,Easy,19.0,3,2.0,0,1,0,0,Good,3.0,0,1,0,21.0,17.0,1
United States Grand Prix,2022,Austin,LEC,16,Ferrari,36.0,2.0,4.0,2.0,5,MEDIUM,1.0,True,1,False,False,56.0,0.6428571428571429,1.0,Easy,19.0,3,1.0,0,1,0,0,Fresh,2.0,0,1,0,20.0,1.0,1
United States Grand Prix,2022,Austin,TSU,22,AlphaTauri,10.0,13.0,16.0,3.0,3,MEDIUM,10.0,True,1,False,False,56.0,0.17857142857142858,0.0,Easy,19.0,3,12.0,0,0,1,0,Fresh,2.0,1,0,0,46.0,10.0,0
United States Grand Prix,2022,Austin,TSU,22,AlphaTauri,11.0,12.0,15.75,3.75,4,MEDIUM,1.0,True,1,False,False,56.0,0.19642857142857142,0.0,Easy,19.0,3,11.0,0,0,1,0,Fresh,2.0,1,0,0,45.0,1.0,0
United States Grand Prix,2022,Austin,TSU,22,AlphaTauri,33.0,8.0,12.5,4.5,4,MEDIUM,23.0,True,1,False,False,56.0,0.5892857142857143,0.0,Easy,19.0,3,7.0,0,0,1,0,Good,2.0,0,1,0,23.0,23.0,1
United States Grand Prix,2022,Austin,TSU,22,AlphaTauri,34.0,7.0,12.4,5.4,5,HARD,1.0,True,1,False,False,56.0,0.6071428571428571,0.0,Easy,19.0,3,6.0,0,0,1,0,Fresh,3.0,0,1,0,22.0,1.0,1
United States Grand Prix,2022,Austin,ALB,23,Williams,9.0,12.0,15.0,3.0,3,MEDIUM,9.0,True,1,False,False,56.0,0.16071428571428573,0.0,Easy,19.0,3,11.0,0,0,1,0,Fresh,2.0,1,0,0,47.0,9.0,0
United States Grand Prix,2022,Austin,ALB,23,Williams,10.0,12.0,15.0,3.0,4,MEDIUM,1.0,True,1,False,False,56.0,0.17857142857142858,0.0,Easy,19.0,3,11.0,0,0,1,0,Fresh,2.0,1,0,0,46.0,1.0,0
United States Grand Prix,2022,Austin,ZHO,24,Alfa Romeo,9.0,14.0,17.0,3.0,4,MEDIUM,9.0,True,1,False,False,56.0,0.16071428571428573,0.0,Easy,19.0,3,13.0,0,0,1,0,Fresh,2.0,1,0,0,47.0,9.0,0
United States Grand Prix,2022,Austin,ZHO,24,Alfa Romeo,10.0,14.0,17.0,3.0,5,HARD,1.0,True,1,False,False,56.0,0.17857142857142858,0.0,Easy,19.0,3,13.0,0,0,1,0,Fresh,3.0,1,0,0,46.0,1.0,0
United States Grand Prix,2022,Austin,RIC,3,McLaren,10.0,15.0,18.0,3.0,4,MEDIUM,10.0,True,1,False,False,56.0,0.17857142857142858,0.0,Easy,19.0,3,14.0,0,0,1,0,Fresh,2.0,1,0,0,46.0,10.0,0
United States Grand Prix,2022,Austin,RIC,3,McLaren,11.0,13.0,18.0,5.0,5,HARD,1.0,True,1,False,False,56.0,0.19642857142857142,0.0,Easy,19.0,3,12.0,0,0,1,0,Fresh,3.0,1,0,0,45.0,1.0,0
United States Grand Prix,2022,Austin,RIC,3,McLaren,35.0,12.0,17.0,5.0,4,HARD,25.0,True,1,False,False,56.0,0.625,0.0,Easy,19.0,3,11.0,0,0,1,0,Good,3.0,0,1,0,21.0,25.0,1
United States Grand Prix,2022,Austin,RIC,3,McLaren,36.0,11.0,17.0,6.0,5,HARD,1.0,True,1,False,False,56.0,0.6428571428571429,0.0,Easy,19.0,3,10.0,0,0,1,0,Fresh,3.0,0,1,0,20.0,1.0,1
United States Grand Prix,2022,Austin,OCO,31,Alpine,45.0,8.0,15.0,7.0,4,HARD,27.0,True,1,False,False,56.0,0.8035714285714286,0.0,Easy,19.0,3,7.0,0,0,1,0,Worn,3.0,0,0,1,11.0,27.0,0
United States Grand Prix,2022,Austin,OCO,31,Alpine,46.0,9.0,15.0,6.0,5,MEDIUM,1.0,True,1,False,False,56.0,0.8214285714285714,0.0,Easy,19.0,3,8.0,0,0,1,0,Fresh,2.0,0,0,1,10.0,1.0,0
United States Grand Prix,2022,Austin,NOR,4,McLaren,34.0,8.0,13.25,5.25,4,HARD,20.0,True,1,False,False,56.0,0.6071428571428571,0.0,Easy,19.0,3,7.0,0,0,1,0,Good,3.0,0,1,0,22.0,20.0,1
United States Grand Prix,2022,Austin,NOR,4,McLaren,35.0,7.0,13.2,6.199999999999999,5,HARD,1.0,True,1,False,False,56.0,0.625,0.0,Easy,19.0,3,6.0,0,0,1,0,Fresh,3.0,0,1,0,21.0,1.0,1
United States Grand Prix,2022,Austin,HAM,44,Mercedes,12.0,2.0,4.25,2.25,4,MEDIUM,12.0,True,1,False,False,56.0,0.21428571428571427,0.0,Easy,19.0,3,1.0,0,1,0,0,Good,2.0,1,0,0,44.0,12.0,0
United States Grand Prix,2022,Austin,HAM,44,Mercedes,13.0,2.0,4.25,2.25,4,HARD,1.0,True,1,False,False,56.0,0.23214285714285715,0.0,Easy,19.0,3,1.0,0,1,0,0,Fresh,3.0,1,0,0,43.0,1.0,0
United States Grand Prix,2022,Austin,HAM,44,Mercedes,34.0,2.0,3.0,1.0,4,HARD,22.0,True,1,False,False,56.0,0.6071428571428571,1.0,Easy,19.0,3,1.0,0,1,0,0,Good,3.0,0,1,0,22.0,22.0,1
United States Grand Prix,2022,Austin,HAM,44,Mercedes,35.0,2.0,2.8,0.7999999999999998,5,HARD,1.0,True,1,False,False,56.0,0.625,1.0,Easy,19.0,3,1.0,0,1,0,0,Fresh,3.0,0,1,0,21.0,1.0,1
United States Grand Prix,2022,Austin,MSC,47,Haas F1 Team,33.0,10.0,15.0,5.0,4,MEDIUM,15.0,True,1,False,False,56.0,0.5892857142857143,0.0,Easy,19.0,3,9.0,0,0,1,0,Good,2.0,0,1,0,23.0,15.0,1
United States Grand Prix,2022,Austin,MSC,47,Haas F1 Team,34.0,9.0,15.0,6.0,4,HARD,1.0,True,1,False,False,56.0,0.6071428571428571,0.0,Easy,19.0,3,8.0,0,0,1,0,Fresh,3.0,0,1,0,22.0,1.0,1
United States Grand Prix,2022,Austin,VET,5,Aston Martin,41.0,1.0,12.75,11.75,4,MEDIUM,24.0,False,1,False,False,56.0,0.7321428571428571,0.0,Easy,19.0,3,0.0,1,1,0,0,Good,2.0,0,0,1,15.0,24.0,1
United States Grand Prix,2022,Austin,VET,5,Aston Martin,42.0,2.0,12.6,10.6,5,HARD,2.0,False,1,False,False,56.0,0.75,0.0,Easy,19.0,3,1.0,0,1,0,0,Fresh,3.0,0,0,1,14.0,2.0,1
United States Grand Prix,2022,Austin,LAT,6,Williams,5.0,15.0,19.0,4.0,4,MEDIUM,5.0,True,1,False,False,56.0,0.08928571428571429,0.0,Easy,19.0,3,14.0,0,0,1,0,Fresh,2.0,1,0,0,51.0,5.0,0
