PositionBefore,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife,Compound_Numeric,FreshTyre,RaceProgress,EarlyRace,MidRace,LateRace,LapsToEnd,OvertakingDifficulty_Numeric,PitLossSeconds,EstimatedStintLength,InTypicalPitWindow,Year
8.0,7.0,0,0,1,0,21.0,2.0,True,0.48484848484848486,0,1,0,34.0,2,20.0,21.0,1,2022
8.0,7.0,0,0,1,0,4.0,1.0,False,0.5,0,1,0,33.0,2,20.0,4.0,1,2022
10.0,9.0,0,0,1,0,23.0,1.0,False,0.7878787878787878,0,0,1,14.0,2,20.0,23.0,0,2022
9.0,8.0,0,0,1,0,4.0,1.0,False,0.803030303030303,0,0,1,13.0,2,20.0,4.0,0,2022
8.0,7.0,0,0,1,0,24.0,1.0,False,0.3181818181818182,1,0,0,45.0,2,20.0,24.0,1,2022
10.0,9.0,0,0,1,0,4.0,1.0,False,0.3333333333333333,0,1,0,44.0,2,20.0,4.0,1,2022
9.0,8.0,0,0,1,0,24.0,1.0,False,0.6363636363636364,0,1,0,24.0,2,20.0,24.0,1,2022
11.0,10.0,0,0,1,0,2.0,2.0,False,0.6515151515151515,0,1,0,23.0,2,20.0,2.0,1,2022
9.0,8.0,0,0,1,0,14.0,1.0,False,0.16666666666666666,1,0,0,55.0,2,20.0,14.0,0,2022
10.0,9.0,0,0,1,0,4.0,1.0,False,0.18181818181818182,1,0,0,54.0,2,20.0,4.0,0,2022
10.0,9.0,0,0,1,0,23.0,1.0,False,0.4696969696969697,0,1,0,35.0,2,20.0,23.0,1,2022
11.0,10.0,0,0,1,0,1.0,2.0,True,0.48484848484848486,0,1,0,34.0,2,20.0,1.0,1,2022
12.0,11.0,0,0,1,0,17.0,2.0,True,0.7272727272727273,0,0,1,18.0,2,20.0,17.0,1,2022
13.0,12.0,0,0,1,0,4.0,1.0,False,0.7424242424242424,0,0,1,17.0,2,20.0,4.0,1,2022
13.0,12.0,0,0,1,0,10.0,1.0,True,0.15151515151515152,1,0,0,56.0,2,20.0,10.0,0,2022
14.0,13.0,0,0,1,0,1.0,2.0,True,0.16666666666666666,1,0,0,55.0,2,20.0,1.0,0,2022
12.0,11.0,0,0,1,0,19.0,2.0,True,0.4393939393939394,0,1,0,37.0,2,20.0,19.0,1,2022
14.0,13.0,0,0,1,0,4.0,1.0,False,0.45454545454545453,0,1,0,36.0,2,20.0,4.0,1,2022
14.0,13.0,0,0,1,0,20.0,1.0,False,0.696969696969697,0,0,1,20.0,2,20.0,20.0,1,2022
14.0,13.0,0,0,1,0,4.0,1.0,False,0.7121212121212122,0,0,1,19.0,2,20.0,4.0,1,2022
8.0,7.0,0,0,1,0,14.0,1.0,False,0.18181818181818182,1,0,0,54.0,2,20.0,14.0,0,2022
8.0,7.0,0,0,1,0,4.0,1.0,False,0.19696969696969696,1,0,0,53.0,2,20.0,4.0,0,2022
10.0,9.0,0,0,1,0,21.0,1.0,False,0.45454545454545453,0,1,0,36.0,2,20.0,21.0,1,2022
11.0,10.0,0,0,1,0,1.0,2.0,True,0.4696969696969697,0,1,0,35.0,2,20.0,1.0,1,2022
8.0,7.0,0,0,1,0,17.0,1.0,False,0.21212121212121213,1,0,0,52.0,2,20.0,17.0,0,2022
9.0,8.0,0,0,1,0,4.0,1.0,False,0.22727272727272727,1,0,0,51.0,2,20.0,4.0,1,2022
15.0,14.0,0,0,1,0,16.0,1.0,False,0.4090909090909091,0,1,0,39.0,2,20.0,16.0,1,2022
17.0,16.0,0,0,0,1,2.0,2.0,False,0.42424242424242425,0,1,0,38.0,2,20.0,2.0,1,2022
15.0,14.0,0,0,1,0,20.0,2.0,False,0.696969696969697,0,0,1,20.0,2,20.0,20.0,1,2022
15.0,14.0,0,0,1,0,1.0,1.0,False,0.7121212121212122,0,0,1,19.0,2,20.0,1.0,1,2022
13.0,12.0,0,0,1,0,12.0,1.0,True,0.18181818181818182,1,0,0,54.0,2,20.0,12.0,0,2022
12.0,11.0,0,0,1,0,1.0,2.0,True,0.19696969696969696,1,0,0,53.0,2,20.0,1.0,0,2022
18.0,17.0,0,0,0,1,14.0,2.0,True,0.3939393939393939,0,1,0,40.0,2,20.0,14.0,1,2022
18.0,17.0,0,0,0,1,1.0,1.0,True,0.4090909090909091,0,1,0,39.0,2,20.0,1.0,1,2022
15.0,14.0,0,0,1,0,24.0,1.0,True,0.7575757575757576,0,0,1,16.0,2,20.0,24.0,0,2022
15.0,14.0,0,0,1,0,4.0,1.0,False,0.7727272727272727,0,0,1,15.0,2,20.0,4.0,0,2022
20.0,19.0,0,0,0,1,1.0,2.0,True,0.030303030303030304,1,0,0,64.0,2,20.0,1.0,0,2022
16.0,15.0,0,0,0,1,28.0,2.0,True,0.4393939393939394,0,1,0,37.0,2,20.0,28.0,1,2022
17.0,16.0,0,0,0,1,1.0,3.0,True,0.45454545454545453,0,1,0,36.0,2,20.0,1.0,1,2022
17.0,16.0,0,0,0,1,11.0,1.0,True,0.16666666666666666,1,0,0,55.0,2,20.0,11.0,0,2022
14.0,13.0,0,0,1,0,1.0,2.0,True,0.18181818181818182,1,0,0,54.0,2,20.0,1.0,0,2022
19.0,18.0,0,0,0,1,14.0,2.0,True,0.3787878787878788,0,1,0,41.0,2,20.0,14.0,1,2022
19.0,18.0,0,0,0,1,1.0,1.0,True,0.3939393939393939,0,1,0,40.0,2,20.0,1.0,1,2022
18.0,17.0,0,0,0,1,20.0,1.0,True,0.6818181818181818,0,0,1,21.0,2,20.0,20.0,1,2022
18.0,17.0,0,0,0,1,1.0,2.0,True,0.696969696969697,0,0,1,20.0,2,20.0,1.0,1,2022
18.0,17.0,0,0,0,1,9.0,2.0,True,0.8181818181818182,0,0,1,12.0,2,20.0,9.0,0,2022
18.0,17.0,0,0,0,1,4.0,1.0,False,0.8333333333333334,0,0,1,11.0,2,20.0,4.0,0,2022
15.0,14.0,0,0,1,0,10.0,1.0,True,0.15151515151515152,1,0,0,56.0,2,20.0,10.0,0,2022
16.0,15.0,0,0,0,1,1.0,2.0,True,0.16666666666666666,1,0,0,55.0,2,20.0,1.0,0,2022
1.0,0.0,1,1,0,0,21.0,1.0,True,0.3181818181818182,1,0,0,45.0,2,20.0,21.0,1,2022
1.0,0.0,1,1,0,0,1.0,2.0,True,0.3333333333333333,0,1,0,44.0,2,20.0,1.0,1,2022
4.0,3.0,0,0,0,0,,2.0,False,0.296875,1,0,0,45.0,0,18.0,,1,2022
3.0,2.0,0,1,0,0,1.0,2.0,True,0.484375,0,1,0,33.0,0,18.0,1.0,1,2022
18.0,17.0,0,0,0,1,2.0,2.0,True,0.046875,1,0,0,61.0,0,18.0,2.0,0,2022
12.0,11.0,0,0,1,0,9.0,3.0,False,0.484375,0,1,0,33.0,0,18.0,9.0,1,2022
3.0,2.0,0,1,0,0,16.0,2.0,True,0.25,1,0,0,48.0,0,18.0,16.0,1,2022
5.0,4.0,0,0,0,0,,2.0,False,0.265625,1,0,0,47.0,0,18.0,,1,2022
1.0,0.0,1,1,0,0,,2.0,False,0.34375,0,1,0,42.0,0,18.0,,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.359375,0,1,0,41.0,0,18.0,1.0,1,2022
1.0,0.0,1,1,0,0,1.0,2.0,True,0.484375,0,1,0,33.0,0,18.0,1.0,1,2022
6.0,5.0,0,0,1,0,21.0,2.0,True,0.328125,1,0,0,43.0,0,18.0,21.0,1,2022
7.0,6.0,0,0,1,0,,3.0,False,0.34375,0,1,0,42.0,0,18.0,,1,2022
7.0,6.0,0,0,1,0,1.0,2.0,True,0.484375,0,1,0,33.0,0,18.0,1.0,1,2022
3.0,2.0,0,1,0,0,,2.0,False,0.296875,1,0,0,45.0,0,18.0,,1,2022
3.0,2.0,0,1,0,0,,2.0,False,0.328125,1,0,0,43.0,0,18.0,,1,2022
4.0,3.0,0,0,0,0,1.0,3.0,True,0.34375,0,1,0,42.0,0,18.0,1.0,1,2022
4.0,3.0,0,0,0,0,10.0,3.0,False,0.484375,0,1,0,33.0,0,18.0,10.0,1,2022
19.0,18.0,0,0,0,1,1.0,2.0,True,0.046875,1,0,0,61.0,0,18.0,1.0,0,2022
14.0,13.0,0,0,1,0,7.0,2.0,False,0.46875,0,1,0,34.0,0,18.0,7.0,1,2022
11.0,10.0,0,0,1,0,6.0,2.0,True,0.09375,1,0,0,58.0,0,18.0,6.0,0,2022
17.0,16.0,0,0,0,1,1.0,2.0,True,0.109375,1,0,0,57.0,0,18.0,1.0,0,2022
15.0,14.0,0,0,1,0,1.0,2.0,True,0.46875,0,1,0,34.0,0,18.0,1.0,1,2022
15.0,14.0,0,0,1,0,27.0,2.0,True,0.875,0,0,1,8.0,0,18.0,27.0,0,2022
17.0,16.0,0,0,0,1,1.0,1.0,True,0.890625,0,0,1,7.0,0,18.0,1.0,0,2022
19.0,18.0,0,0,0,1,,3.0,False,0.296875,1,0,0,45.0,0,18.0,,1,2022
18.0,17.0,0,0,0,1,8.0,2.0,False,0.46875,0,1,0,34.0,0,18.0,8.0,1,2022
15.0,14.0,0,0,1,0,19.0,2.0,True,0.296875,1,0,0,45.0,0,18.0,19.0,1,2022
17.0,16.0,0,0,0,1,,3.0,False,0.3125,1,0,0,44.0,0,18.0,,1,2022
16.0,15.0,0,0,0,1,1.0,2.0,True,0.46875,0,1,0,34.0,0,18.0,1.0,1,2022
13.0,12.0,0,0,1,0,19.0,2.0,True,0.296875,1,0,0,45.0,0,18.0,19.0,1,2022
16.0,15.0,0,0,0,1,,3.0,False,0.3125,1,0,0,44.0,0,18.0,,1,2022
13.0,12.0,0,0,1,0,12.0,3.0,False,0.484375,0,1,0,33.0,0,18.0,12.0,1,2022
8.0,7.0,0,0,1,0,21.0,2.0,True,0.328125,1,0,0,43.0,0,18.0,21.0,1,2022
9.0,8.0,0,0,1,0,,3.0,False,0.34375,0,1,0,42.0,0,18.0,,1,2022
9.0,8.0,0,0,1,0,1.0,2.0,True,0.484375,0,1,0,33.0,0,18.0,1.0,1,2022
4.0,3.0,0,0,0,0,17.0,2.0,True,0.265625,1,0,0,47.0,0,18.0,17.0,1,2022
7.0,6.0,0,0,1,0,,2.0,False,0.28125,1,0,0,46.0,0,18.0,,1,2022
6.0,5.0,0,0,1,0,9.0,3.0,False,0.484375,0,1,0,33.0,0,18.0,9.0,1,2022
6.0,5.0,0,0,1,0,29.0,3.0,False,0.796875,0,0,1,13.0,0,18.0,29.0,0,2022
6.0,5.0,0,0,1,0,1.0,2.0,True,0.8125,0,0,1,12.0,0,18.0,1.0,0,2022
8.0,7.0,0,0,1,0,15.0,2.0,False,0.234375,1,0,0,49.0,0,18.0,15.0,1,2022
9.0,8.0,0,0,1,0,,2.0,True,0.25,1,0,0,48.0,0,18.0,,1,2022
8.0,7.0,0,0,1,0,1.0,2.0,True,0.484375,0,1,0,33.0,0,18.0,1.0,1,2022
15.0,14.0,0,0,1,0,4.0,2.0,True,0.0625,1,0,0,60.0,0,18.0,4.0,0,2022
17.0,16.0,0,0,0,1,1.0,2.0,True,0.078125,1,0,0,59.0,0,18.0,1.0,0,2022
17.0,16.0,0,0,0,1,13.0,2.0,True,0.265625,1,0,0,47.0,0,18.0,13.0,1,2022
20.0,19.0,0,0,0,1,,3.0,False,0.28125,1,0,0,46.0,0,18.0,,1,2022
9.0,8.0,0,0,1,0,6.0,2.0,True,0.09375,1,0,0,58.0,0,18.0,6.0,0,2022
16.0,15.0,0,0,0,1,1.0,2.0,True,0.109375,1,0,0,57.0,0,18.0,1.0,0,2022
11.0,10.0,0,0,1,0,9.0,3.0,False,0.484375,0,1,0,33.0,0,18.0,9.0,1,2022
1.0,0.0,1,1,0,0,21.0,2.0,True,0.328125,1,0,0,43.0,0,18.0,21.0,1,2022
3.0,2.0,0,1,0,0,,3.0,False,0.34375,0,1,0,42.0,0,18.0,,1,2022
2.0,1.0,0,1,0,0,10.0,3.0,False,0.484375,0,1,0,33.0,0,18.0,10.0,1,2022
20.0,19.0,0,0,0,1,1.0,3.0,True,0.046875,1,0,0,61.0,0,18.0,1.0,0,2022
18.0,17.0,0,0,0,1,17.0,3.0,True,0.296875,1,0,0,45.0,0,18.0,17.0,1,2022
19.0,18.0,0,0,0,1,18.0,3.0,True,0.3125,1,0,0,44.0,0,18.0,18.0,1,2022
17.0,16.0,0,0,0,1,,2.0,False,0.46875,0,1,0,34.0,0,18.0,,1,2022
5.0,4.0,0,0,0,0,21.0,2.0,False,0.328125,1,0,0,43.0,0,18.0,21.0,1,2022
6.0,5.0,0,0,1,0,,3.0,True,0.34375,0,1,0,42.0,0,18.0,,1,2022
5.0,4.0,0,0,0,0,1.0,2.0,True,0.484375,0,1,0,33.0,0,18.0,1.0,1,2022
10.0,9.0,0,0,1,0,20.0,2.0,True,0.3125,1,0,0,44.0,0,18.0,20.0,1,2022
14.0,13.0,0,0,1,0,,3.0,False,0.328125,1,0,0,43.0,0,18.0,,1,2022
10.0,9.0,0,0,1,0,11.0,3.0,False,0.484375,0,1,0,33.0,0,18.0,11.0,1,2022
1.0,0.0,1,1,0,0,18.0,2.0,True,0.35294117647058826,0,1,0,33.0,3,22.0,18.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.37254901960784315,0,1,0,32.0,3,22.0,1.0,1,2022
2.0,1.0,0,1,0,0,16.0,2.0,True,0.3137254901960784,1,0,0,35.0,3,22.0,16.0,1,2022
2.0,1.0,0,1,0,0,1.0,3.0,True,0.3333333333333333,0,1,0,34.0,3,22.0,1.0,1,2022
5.0,4.0,0,0,0,0,18.0,2.0,True,0.35294117647058826,0,1,0,33.0,3,22.0,18.0,1,2022
8.0,7.0,0,0,1,0,1.0,3.0,True,0.37254901960784315,0,1,0,32.0,3,22.0,1.0,1,2022
6.0,5.0,0,0,1,0,29.0,3.0,False,0.7450980392156863,0,0,1,13.0,3,22.0,29.0,1,2022
7.0,6.0,0,0,1,0,4.0,1.0,False,0.7647058823529411,0,0,1,12.0,3,22.0,4.0,0,2022
5.0,4.0,0,0,0,0,20.0,2.0,True,0.39215686274509803,0,1,0,31.0,3,22.0,20.0,1,2022
8.0,7.0,0,0,1,0,1.0,3.0,True,0.4117647058823529,0,1,0,30.0,3,22.0,1.0,1,2022
17.0,16.0,0,0,0,1,16.0,2.0,False,0.45098039215686275,0,1,0,28.0,3,22.0,16.0,1,2022
17.0,16.0,0,0,0,1,1.0,3.0,False,0.47058823529411764,0,1,0,27.0,3,22.0,1.0,1,2022
19.0,18.0,0,0,0,1,3.0,2.0,True,0.058823529411764705,1,0,0,48.0,3,22.0,3.0,0,2022
20.0,19.0,0,0,0,1,4.0,2.0,False,0.0784313725490196,1,0,0,47.0,3,22.0,4.0,0,2022
19.0,18.0,0,0,0,1,17.0,2.0,False,0.3333333333333333,0,1,0,34.0,3,22.0,17.0,1,2022
19.0,18.0,0,0,0,1,1.0,3.0,True,0.35294117647058826,0,1,0,33.0,3,22.0,1.0,1,2022
1.0,0.0,1,1,0,0,34.0,3.0,True,0.6142857142857143,0,1,0,27.0,2,15.0,34.0,1,2022
2.0,1.0,0,1,0,0,1.0,3.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,1.0,1,2022
14.0,13.0,0,0,1,0,31.0,3.0,True,0.5142857142857142,0,1,0,34.0,2,15.0,31.0,1,2022
17.0,16.0,0,0,0,1,1.0,3.0,True,0.5285714285714286,0,1,0,33.0,2,15.0,1.0,1,2022
4.0,3.0,0,0,0,0,28.0,2.0,True,0.4,0,1,0,42.0,2,15.0,28.0,1,2022
6.0,5.0,0,0,1,0,1.0,3.0,True,0.4142857142857143,0,1,0,41.0,2,15.0,1.0,1,2022
6.0,5.0,0,0,1,0,41.0,3.0,True,0.5857142857142857,0,1,0,29.0,2,15.0,41.0,1,2022
9.0,8.0,0,0,1,0,1.0,2.0,True,0.6,0,1,0,28.0,2,15.0,1.0,1,2022
12.0,11.0,0,0,1,0,18.0,2.0,True,0.2571428571428571,1,0,0,52.0,2,15.0,18.0,1,2022
16.0,15.0,0,0,0,1,23.0,3.0,True,0.6,0,1,0,28.0,2,15.0,23.0,1,2022
17.0,16.0,0,0,0,1,1.0,2.0,True,0.6142857142857143,0,1,0,27.0,2,15.0,1.0,1,2022
3.0,2.0,0,1,0,0,35.0,3.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,35.0,1,2022
4.0,3.0,0,0,0,0,1.0,3.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,1.0,1,2022
3.0,2.0,0,1,0,0,1.0,3.0,True,0.3,1,0,0,49.0,2,15.0,1.0,1,2022
18.0,17.0,0,0,0,1,28.0,3.0,True,0.5285714285714286,0,1,0,33.0,2,15.0,28.0,1,2022
18.0,17.0,0,0,0,1,1.0,3.0,True,0.5428571428571428,0,1,0,32.0,2,15.0,1.0,1,2022
1.0,0.0,1,1,0,0,1.0,2.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
1.0,0.0,1,1,0,0,11.0,2.0,True,0.23076923076923078,1,0,0,40.0,3,18.0,11.0,0,2022
1.0,0.0,1,1,0,0,1.0,2.0,True,0.25,1,0,0,39.0,3,18.0,1.0,0,2022
6.0,5.0,0,0,1,0,11.0,2.0,True,0.4423076923076923,0,1,0,29.0,3,18.0,11.0,1,2022
6.0,5.0,0,0,1,0,1.0,3.0,True,0.46153846153846156,0,1,0,28.0,3,18.0,1.0,1,2022
11.0,10.0,0,0,1,0,1.0,1.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
13.0,12.0,0,0,1,0,15.0,1.0,True,0.3076923076923077,1,0,0,36.0,3,18.0,15.0,1,2022
13.0,12.0,0,0,1,0,2.0,3.0,False,0.3269230769230769,1,0,0,35.0,3,18.0,2.0,1,2022
6.0,5.0,0,0,1,0,1.0,2.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
4.0,3.0,0,0,0,0,4.0,2.0,True,0.09615384615384616,1,0,0,47.0,3,18.0,4.0,0,2022
4.0,3.0,0,0,0,0,2.0,2.0,False,0.11538461538461539,1,0,0,46.0,3,18.0,2.0,0,2022
5.0,4.0,0,0,0,0,1.0,2.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
5.0,4.0,0,0,0,0,32.0,2.0,True,0.6346153846153846,0,1,0,19.0,3,18.0,32.0,1,2022
5.0,4.0,0,0,0,0,1.0,3.0,True,0.6538461538461539,0,1,0,18.0,3,18.0,1.0,1,2022
4.0,3.0,0,0,0,0,1.0,2.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
1.0,0.0,1,1,0,0,24.0,2.0,True,0.4807692307692308,0,1,0,27.0,3,18.0,24.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.5,0,1,0,26.0,3,18.0,1.0,1,2022
14.0,13.0,0,0,1,0,3.0,2.0,False,0.038461538461538464,1,0,0,50.0,3,18.0,3.0,0,2022
14.0,13.0,0,0,1,0,16.0,2.0,False,0.28846153846153844,1,0,0,37.0,3,18.0,16.0,1,2022
14.0,13.0,0,0,1,0,2.0,3.0,False,0.3076923076923077,1,0,0,36.0,3,18.0,2.0,1,2022
12.0,11.0,0,0,1,0,3.0,2.0,False,0.038461538461538464,1,0,0,50.0,3,18.0,3.0,0,2022
9.0,8.0,0,0,1,0,23.0,2.0,False,0.4230769230769231,0,1,0,30.0,3,18.0,23.0,1,2022
9.0,8.0,0,0,1,0,1.0,2.0,True,0.4423076923076923,0,1,0,29.0,3,18.0,1.0,1,2022
16.0,15.0,0,0,0,1,1.0,1.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
14.0,13.0,0,0,1,0,17.0,1.0,True,0.34615384615384615,0,1,0,34.0,3,18.0,17.0,1,2022
14.0,13.0,0,0,1,0,2.0,3.0,False,0.36538461538461536,0,1,0,33.0,3,18.0,2.0,1,2022
10.0,9.0,0,0,1,0,2.0,2.0,False,0.038461538461538464,1,0,0,50.0,3,18.0,2.0,0,2022
11.0,10.0,0,0,1,0,20.0,2.0,False,0.38461538461538464,0,1,0,32.0,3,18.0,20.0,1,2022
9.0,8.0,0,0,1,0,1.0,3.0,True,0.40384615384615385,0,1,0,31.0,3,18.0,1.0,1,2022
13.0,12.0,0,0,1,0,12.0,3.0,True,0.6153846153846154,0,1,0,20.0,3,18.0,12.0,1,2022
13.0,12.0,0,0,1,0,1.0,1.0,True,0.6346153846153846,0,1,0,19.0,3,18.0,1.0,1,2022
17.0,16.0,0,0,0,1,1.0,1.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
7.0,6.0,0,0,1,0,21.0,1.0,True,0.4230769230769231,0,1,0,30.0,3,18.0,21.0,1,2022
7.0,6.0,0,0,1,0,1.0,3.0,True,0.4423076923076923,0,1,0,29.0,3,18.0,1.0,1,2022
7.0,6.0,0,0,1,0,2.0,2.0,False,0.038461538461538464,1,0,0,50.0,3,18.0,2.0,0,2022
4.0,3.0,0,0,0,0,34.0,2.0,False,0.6538461538461539,0,1,0,18.0,3,18.0,34.0,1,2022
4.0,3.0,0,0,0,0,1.0,3.0,True,0.6730769230769231,0,0,1,17.0,3,18.0,1.0,1,2022
3.0,2.0,0,1,0,0,1.0,2.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
1.0,0.0,1,1,0,0,32.0,2.0,True,0.6346153846153846,0,1,0,19.0,3,18.0,32.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.6538461538461539,0,1,0,18.0,3,18.0,1.0,1,2022
15.0,14.0,0,0,1,0,1.0,2.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
11.0,10.0,0,0,1,0,18.0,2.0,True,0.36538461538461536,0,1,0,33.0,3,18.0,18.0,1,2022
10.0,9.0,0,0,1,0,1.0,3.0,True,0.38461538461538464,0,1,0,32.0,3,18.0,1.0,1,2022
13.0,12.0,0,0,1,0,1.0,1.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
14.0,13.0,0,0,1,0,5.0,1.0,True,0.11538461538461539,1,0,0,46.0,3,18.0,5.0,0,2022
12.0,11.0,0,0,1,0,3.0,2.0,False,0.1346153846153846,1,0,0,45.0,3,18.0,3.0,0,2022
2.0,1.0,0,1,0,0,1.0,2.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
1.0,0.0,1,1,0,0,19.0,2.0,True,0.38461538461538464,0,1,0,32.0,3,18.0,19.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.40384615384615385,0,1,0,31.0,3,18.0,1.0,1,2022
8.0,7.0,0,0,1,0,1.0,1.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
8.0,7.0,0,0,1,0,18.0,1.0,True,0.36538461538461536,0,1,0,33.0,3,18.0,18.0,1,2022
8.0,7.0,0,0,1,0,1.0,2.0,True,0.38461538461538464,0,1,0,32.0,3,18.0,1.0,1,2022
9.0,8.0,0,0,1,0,1.0,2.0,True,0.038461538461538464,1,0,0,50.0,3,18.0,1.0,0,2022
2.0,1.0,0,1,0,0,13.0,2.0,True,0.18309859154929578,1,0,0,58.0,3,18.0,13.0,0,2022
3.0,2.0,0,1,0,0,1.0,3.0,True,0.19718309859154928,1,0,0,57.0,3,18.0,1.0,0,2022
2.0,1.0,0,1,0,0,23.0,3.0,True,0.5070422535211268,0,1,0,35.0,3,18.0,23.0,1,2022
3.0,2.0,0,1,0,0,1.0,3.0,True,0.5211267605633803,0,1,0,34.0,3,18.0,1.0,1,2022
12.0,11.0,0,0,1,0,12.0,2.0,True,0.16901408450704225,1,0,0,59.0,3,18.0,12.0,0,2022
12.0,11.0,0,0,1,0,1.0,3.0,True,0.18309859154929578,1,0,0,58.0,3,18.0,1.0,0,2022
12.0,11.0,0,0,1,0,28.0,3.0,True,0.5633802816901409,0,1,0,31.0,3,18.0,28.0,1,2022
14.0,13.0,0,0,1,0,,2.0,False,0.5774647887323944,0,1,0,30.0,3,18.0,,1,2022
20.0,19.0,0,0,0,1,1.0,3.0,True,0.028169014084507043,1,0,0,69.0,3,18.0,1.0,0,2022
10.0,9.0,0,0,1,0,27.0,3.0,True,0.38028169014084506,0,1,0,44.0,3,18.0,27.0,1,2022
12.0,11.0,0,0,1,0,1.0,3.0,True,0.39436619718309857,0,1,0,43.0,3,18.0,1.0,1,2022
10.0,9.0,0,0,1,0,1.0,2.0,True,0.8309859154929577,0,0,1,12.0,3,18.0,1.0,0,2022
1.0,0.0,1,1,0,0,26.0,2.0,True,0.36619718309859156,0,1,0,45.0,3,18.0,26.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.38028169014084506,0,1,0,44.0,3,18.0,1.0,1,2022
1.0,0.0,1,1,0,0,23.0,3.0,True,0.6901408450704225,0,0,1,22.0,3,18.0,23.0,1,2022
1.0,0.0,1,1,0,0,,3.0,True,0.704225352112676,0,0,1,21.0,3,18.0,,1,2022
5.0,4.0,0,0,0,0,31.0,2.0,False,0.4084507042253521,0,1,0,42.0,3,18.0,31.0,1,2022
7.0,6.0,0,0,1,0,2.0,3.0,True,0.4225352112676056,0,1,0,41.0,3,18.0,2.0,1,2022
10.0,9.0,0,0,1,0,20.0,3.0,True,0.676056338028169,0,0,1,23.0,3,18.0,20.0,1,2022
12.0,11.0,0,0,1,0,3.0,2.0,False,0.6901408450704225,0,0,1,22.0,3,18.0,3.0,1,2022
4.0,3.0,0,0,0,0,15.0,2.0,True,0.2112676056338028,1,0,0,56.0,3,18.0,15.0,1,2022
7.0,6.0,0,0,1,0,1.0,3.0,True,0.22535211267605634,1,0,0,55.0,3,18.0,1.0,1,2022
7.0,6.0,0,0,1,0,26.0,3.0,True,0.5774647887323944,0,1,0,30.0,3,18.0,26.0,1,2022
8.0,7.0,0,0,1,0,,2.0,False,0.5915492957746479,0,1,0,29.0,3,18.0,,1,2022
7.0,6.0,0,0,1,0,26.0,3.0,True,0.36619718309859156,0,1,0,45.0,3,18.0,26.0,1,2022
13.0,12.0,0,0,1,0,1.0,2.0,True,0.38028169014084506,0,1,0,44.0,3,18.0,1.0,1,2022
12.0,11.0,0,0,1,0,20.0,2.0,True,0.647887323943662,0,1,0,25.0,3,18.0,20.0,1,2022
15.0,14.0,0,0,1,0,,3.0,True,0.6619718309859155,0,1,0,24.0,3,18.0,,1,2022
13.0,12.0,0,0,1,0,11.0,2.0,True,0.15492957746478872,1,0,0,60.0,3,18.0,11.0,0,2022
14.0,13.0,0,0,1,0,1.0,3.0,True,0.16901408450704225,1,0,0,59.0,3,18.0,1.0,0,2022
11.0,10.0,0,0,1,0,30.0,3.0,True,0.5774647887323944,0,1,0,30.0,3,18.0,30.0,1,2022
10.0,9.0,0,0,1,0,31.0,3.0,True,0.5915492957746479,0,1,0,29.0,3,18.0,31.0,1,2022
8.0,7.0,0,0,1,0,24.0,3.0,True,0.3380281690140845,0,1,0,47.0,3,18.0,24.0,1,2022
15.0,14.0,0,0,1,0,1.0,3.0,True,0.352112676056338,0,1,0,46.0,3,18.0,1.0,1,2022
11.0,10.0,0,0,1,0,22.0,3.0,True,0.647887323943662,0,1,0,25.0,3,18.0,22.0,1,2022
12.0,11.0,0,0,1,0,,2.0,True,0.6619718309859155,0,1,0,24.0,3,18.0,,1,2022
10.0,9.0,0,0,1,0,12.0,2.0,True,0.16901408450704225,1,0,0,59.0,3,18.0,12.0,0,2022
10.0,9.0,0,0,1,0,1.0,3.0,True,0.18309859154929578,1,0,0,58.0,3,18.0,1.0,0,2022
8.0,7.0,0,0,1,0,32.0,3.0,True,0.6197183098591549,0,1,0,27.0,3,18.0,32.0,1,2022
6.0,5.0,0,0,1,0,,2.0,False,0.6338028169014085,0,1,0,26.0,3,18.0,,1,2022
